phase,uniqueid,distractor,target,type,response,hit,rt,trialNum,initrt,stimOn,stimOff,startTime,moneyEarned,sessionNum,blockNum,blockType,intervalNum,intervalType,intervalLength,iti,isi
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,641.0,1.0,,1668183142622.0,1668183143263.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,blue,incongruent,blue,1.0,929.0,2.0,,1668183143766.0,1668183144695.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,red,incongruent,red,1.0,849.0,3.0,,1668183145198.0,1668183146047.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,633.0,4.0,,1668183146550.0,1668183147183.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,yellow,incongruent,yellow,1.0,641.0,5.0,,1668183147686.0,1668183148327.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,red,incongruent,red,1.0,753.0,6.0,,1668183148830.0,1668183149583.0,1668183142621.0,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,2.0,Mixed_500,20.0,Speed,7000.0,1500.0,500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,827.0,1.0,,1668183252324.0,1668183253151.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,723.0,2.0,,1668183253660.0,1668183254383.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,627.0,3.0,,1668183254892.0,1668183255519.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,619.0,4.0,,1668183256028.0,1668183256647.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,539.0,5.0,,1668183257156.0,1668183257695.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,red,incongruent,red,1.0,587.0,6.0,,1668183258204.0,1668183258791.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,739.0,7.0,,1668183259300.0,1668183260039.0,1668183252323.0,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,1.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,691.0,1.0,,1668183266844.0,1668183267535.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,yellow,incongruent,yellow,1.0,683.0,2.0,,1668183268043.0,1668183268726.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,571.0,3.0,,1668183269235.0,1668183269806.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,blue,incongruent,blue,1.0,419.0,4.0,,1668183270315.0,1668183270734.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,530.0,5.0,,1668183271236.0,1668183271766.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,427.0,6.0,,1668183272275.0,1668183272702.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,395.0,7.0,,1668183273211.0,1668183273606.0,1668183266843.0,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,2.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,859.0,1.0,,1668183281859.0,1668183282718.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,green,incongruent,green,1.0,834.0,2.0,,1668183283219.0,1668183284053.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,578.0,3.0,,1668183284555.0,1668183285133.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,626.0,4.0,,1668183285635.0,1668183286261.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,674.0,5.0,,1668183286763.0,1668183287437.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,882.0,6.0,,1668183287939.0,1668183288821.0,1668183281859.0,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,3.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,506.0,1.0,,1668183295875.0,1668183296381.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,434.0,2.0,,1668183296883.0,1668183297317.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,474.0,3.0,,1668183297819.0,1668183298293.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,625.0,4.0,,1668183298795.0,1668183299420.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,449.0,5.0,,1668183299923.0,1668183300372.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,594.0,6.0,,1668183300875.0,1668183301469.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,426.0,7.0,,1668183301974.0,1668183302400.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,386.0,8.0,,1668183302902.0,1668183303288.0,1668183295875.0,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,4.0,Speed,7500.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,625.0,1.0,,1668183310391.0,1668183311016.0,1668183310390.0,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,609.0,2.0,,1668183311518.0,1668183312127.0,1668183310390.0,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,green,incongruent,green,1.0,636.0,3.0,,1668183312630.0,1668183313266.0,1668183310390.0,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,664.0,4.0,,1668183313775.0,1668183314439.0,1668183310390.0,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,809.0,5.0,,1668183314942.0,1668183315751.0,1668183310390.0,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,5.0,Accuracy,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,456.0,1.0,,1668183323911.0,1668183324367.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,green,incongruent,green,1.0,656.0,2.0,,1668183324871.0,1668183325527.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,455.0,3.0,,1668183326031.0,1668183326486.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,416.0,4.0,,1668183326990.0,1668183327406.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,543.0,5.0,,1668183327911.0,1668183328455.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,576.0,6.0,,1668183328958.0,1668183329534.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,528.0,7.0,,1668183330038.0,1668183330566.0,1668183323910.0,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,6.0,Speed,7000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,679.0,1.0,,1668183338431.0,1668183339110.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,green,incongruent,green,1.0,880.0,2.0,,1668183339614.0,1668183340494.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,623.0,3.0,,1668183340998.0,1668183341621.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,919.0,4.0,,1668183342127.0,1668183343046.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,784.0,5.0,,1668183343550.0,1668183344334.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,830.0,6.0,,1668183344839.0,1668183345670.0,1668183338430.0,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,7.0,Accuracy,7500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,774.0,1.0,,1668183352943.0,1668183353717.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,406.0,2.0,,1668183354223.0,1668183354629.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,406.0,3.0,,1668183355135.0,1668183355541.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,382.0,4.0,,1668183356047.0,1668183356429.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,646.0,5.0,,1668183356935.0,1668183357581.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,534.0,6.0,,1668183358087.0,1668183358621.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,438.0,7.0,,1668183359127.0,1668183359565.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,yellow,incongruent,yellow,1.0,654.0,8.0,,1668183360071.0,1668183360725.0,1668183352942.0,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,8.0,Speed,8000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,910.0,1.0,,1668183367466.0,1668183368376.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,678.0,2.0,,1668183368882.0,1668183369560.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,558.0,3.0,,1668183370066.0,1668183370624.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,green,1.0,829.0,4.0,,1668183371130.0,1668183371959.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,734.0,5.0,,1668183372466.0,1668183373200.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,685.0,6.0,,1668183373706.0,1668183374391.0,1668183367466.0,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,9.0,Accuracy,7000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,501.0,1.0,,1668183381482.0,1668183381983.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,381.0,2.0,,1668183382490.0,1668183382871.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,477.0,3.0,,1668183383378.0,1668183383855.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,green,incongruent,blue,0.0,565.0,4.0,,1668183384362.0,1668183384927.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,blue,incongruent,blue,1.0,421.0,5.0,,1668183385434.0,1668183385855.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,565.0,6.0,,1668183386362.0,1668183386927.0,1668183381482.0,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,10.0,Speed,6500.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,709.0,1.0,,1668183395506.0,1668183396215.0,1668183395506.0,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,660.0,2.0,,1668183396722.0,1668183397382.0,1668183395506.0,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,596.0,3.0,,1668183397890.0,1668183398486.0,1668183395506.0,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,green,incongruent,green,1.0,748.0,4.0,,1668183398994.0,1668183399742.0,1668183395506.0,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,620.0,5.0,,1668183400250.0,1668183400870.0,1668183395506.0,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,11.0,Accuracy,6500.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,516.0,1.0,,1668183408522.0,1668183409038.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,yellow,incongruent,yellow,1.0,523.0,2.0,,1668183409546.0,1668183410069.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,483.0,3.0,,1668183410578.0,1668183411061.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,green,incongruent,green,1.0,419.0,4.0,,1668183411570.0,1668183411989.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,507.0,5.0,,1668183412498.0,1668183413005.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,red,incongruent,red,1.0,379.0,6.0,,1668183413514.0,1668183413893.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,yellow,incongruent,yellow,1.0,435.0,7.0,,1668183414402.0,1668183414837.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,red,congruent,red,1.0,579.0,8.0,,1668183415346.0,1668183415925.0,1668183408522.0,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,12.0,Speed,8000.0,1000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,yellow,incongruent,yellow,1.0,802.0,1.0,,1668183424046.0,1668183424848.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,603.0,2.0,,1668183425349.0,1668183425952.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,blue,incongruent,blue,1.0,659.0,3.0,,1668183426453.0,1668183427112.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,RED,green,incongruent,green,1.0,771.0,4.0,,1668183427613.0,1668183428384.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,blue,congruent,blue,1.0,635.0,5.0,,1668183428885.0,1668183429520.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,538.0,6.0,,1668183430022.0,1668183430560.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,red,incongruent,red,1.0,619.0,7.0,,1668183431061.0,1668183431680.0,1668183424045.0,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,,,,,,,,,,,,0.0,0.0,3.0,Mixed_1500,13.0,Accuracy,8000.0,2000.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,BLUE,green,incongruent,green,1.0,666.0,1.0,,1668183439062.0,1668183439728.0,1668183439061.0,0.0,0.0,3.0,Mixed_1500,14.0,Speed,6000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,YELLOW,yellow,congruent,yellow,1.0,498.0,2.0,,1668183440229.0,1668183440727.0,1668183439061.0,0.0,0.0,3.0,Mixed_1500,14.0,Speed,6000.0,1500.0,1500.0
MainBlock,5cc8cab1f67ce800171cc5b2:TSS_RECONF_111022,GREEN,green,congruent,green,1.0,530.0,3.0,,1668183441229.0,1668183441759.0,1668183439061.0,0.0,0.0,3.0,Mixed_1500,14.0,Speed,6000.0,1500.0,1500.0
